,index,id,text,timestamp,replyCount,retweetCount,likeCount,quoteCount,viewCount,keywords
791,791,1488841146436620289,"['ipad', 'prada', 'belt', 'fire', 'stick', 'haircutter', 'lot', 'close', 'bag', 'shopping', 'bag']",2022-02-02T11:46:05+00:00,0,0,0,0,,bag
792,792,1488572134771286028,"['hi', 'lost', 'brown', 'wallet', 'card', 'bank', 'card', 'used', 'doubt', 'still', 'card', 'name', 'sentimental', 'photo', 'would', 'love', 'get', 'back']",2022-02-01T17:57:07+00:00,0,0,0,0,,card
793,793,1488529730261377029,"['lost', 'gold', 'necklace', 'thin', 'chain', 'small', 'diamond', 'inch', 'apart', 'small', 'artificial', 'ruby', 'clasp', 'huge', 'sentimental', 'value', 'reward', 'safe', 'return', 'lost', 'somewhere', 'tollington', 'park', 'road', 'manor', 'garden', 'near', 'pub', 'landseer', 'arm']",2022-02-01T15:08:37+00:00,0,0,0,0,,small
794,794,1488426257402540032,"['skateboard', 'suitcase', 'vintage', 'suede', 'jacket', 'inside', 'contact', 'skinnybob430gmailcom']",2022-02-01T08:17:28+00:00,0,0,0,0,,jacket
795,795,1488292108637294595,"['lost', 'macbook', 'air', 'black', 'carry', 'bag', 'paperwork', 'generou', 'reward', 'returned']",2022-01-31T23:24:24+00:00,0,0,0,0,,black
796,796,1488224453079224320,"['black', 'quicksilver', 'pencil', 'case', 'bit', 'silvery', 'wire', 'attached', 'inside', 'supposed', 'key', 'pencil', 'pen']",2022-01-31T18:55:34+00:00,0,0,0,0,,black
797,797,1488116961917771777,"['lost', 'black', 'longchamp', 'backpack', 'wallet', 'cash', 'valuable', 'let', 'know', 'found']",2022-01-31T11:48:26+00:00,0,0,0,0,,black
798,798,1488060126338629634,"['hi', 'lost', 'french', 'passport', 'kevin', 'calzolari']",2022-01-31T08:02:35+00:00,0,1,0,0,,passport
799,799,1487798936370823170,"['lost', 'grey', 'backpack', 'valuable', 'inside']",2022-01-30T14:44:43+00:00,0,0,0,0,,grey
800,800,1487715802182729732,"['hi', 'lost', 'black', 'wallet', 'containing', 'hsbc', 'debit', 'card', 'provisional', 'driving', 'license', 'saturday', 'night', 'around', 'south', 'bank', 'area']",2022-01-30T09:14:22+00:00,0,1,0,0,,card
801,801,1487709492561199105,"['found', 'key', 'bench', 'regent', 'park']",2022-01-30T08:49:17+00:00,0,2,0,0,,key
802,802,1487153223534264320,"['lost', 'pannier', 'bag', 'containing', 'laptop', 'bag', 'provide', 'serial', 'number', 'device', 'proof', 'sleeping', 'bag', 'somewhere', 'prospect', 'hill', 'walthamstow', 'central', 'train', 'station', 'come', 'acros', 'please', 'get', 'touch', 'offer', 'deliciou', 'baked', 'reward', 'anyone', 'help', 'find']",2022-01-28T19:58:53+00:00,0,0,0,0,,bag
803,803,1486865419667488771,"['dark', 'green', 'backpack', 'passport', 'inside']",2022-01-28T00:55:15+00:00,0,0,0,0,,green
804,804,1486074697250975744,"['small', 'brown', 'bag', 'pink', 'zip', 'contain', 'make', 'please', 'help']",2022-01-25T20:33:12+00:00,0,0,0,0,,bag
805,805,1485963893495283713,"['car', 'key']",2022-01-25T13:12:54+00:00,0,0,0,0,,key
806,806,1485900902590472192,"['earphone', 'found', 'personalised']",2022-01-25T09:02:36+00:00,0,1,0,0,,
807,807,1485338543761371140,"['white', 'iphone', '11', 'lost', 'pull', 'bear', 'oxford', 'street', 'id', 'polaroid', 'picture', 'phone', 'case', 'please', 'contact', 'found']",2022-01-23T19:47:59+00:00,0,1,0,0,,id
808,808,1484933624269058056,"['lost', 'wedding', 'ring', 'somewhere', 'hornsey', 'station', 'north', 'london', 'greenford', 'west', 'london', 'national', 'rail', 'train', 'hornsey', 'highbury', 'islington', 'took', 'victoria', 'line', 'train', 'oxford', 'circu', 'took', 'central', 'line', 'greenford', 'ring', 'gold', 'red', 'enamel', 'heart']",2022-01-22T16:58:59+00:00,0,1,1,0,,ring
809,809,1484933455305756679,"['hi', 'left', 'yoga', 'mat', 'wall', 'brathway', 'rd', 'southfield', 'accident', 'returned', '20', 'minute', 'later', 'gone', 'really', 'desperate', 'get', 'back']",2022-01-22T16:58:19+00:00,0,0,0,0,,back
810,810,1484622468514037765,"['small', 'gold', 'hoop', 'earring']",2022-01-21T20:22:34+00:00,0,1,0,0,,small
811,811,1484322537488015369,"['black', 'wallet', 'card', 'english', 'money']",2022-01-21T00:30:44+00:00,0,0,0,0,,card
812,812,1484244846462312452,"['brown', 'purse', 'containing', 'roehampton', 'university', 'student', 'id', 'erin', 'provisional', 'license', 'name']",2022-01-20T19:22:01+00:00,0,0,0,0,,id
813,813,1483588700495912961,"['hello', 'guy', 'lost', 'mu', 'black', 'wallet', 'id', 'cardmarta', 'cossu', 'boyfriend', 'id', 'cardfrancesco', 'ibba', 'important', 'document', 'thank']",2022-01-18T23:54:44+00:00,0,0,0,0,,black
814,814,1483380930966396933,"['lost', 'man', 'wedding', 'band', 'white', 'gold', '8mm', 'width', '54', 'year', 'old']",2022-01-18T10:09:08+00:00,0,0,1,0,,gold
815,815,1483096414351671310,"['lost', 'blue', 'loewe', 'women', 'blue', 'cardigan', 'either', 'inside', 'jak', 'king', 'road', 'outside', 'near', 'bar']",2022-01-17T15:18:34+00:00,0,0,0,0,,blue
816,816,1483038585674739721,"['lost', 'wallet', 'cab', 'near', 'bethnal', 'green', 'road', 'black', 'wallet', 'mont', 'blanc', 'driver', 'licence', 'along', 'bank', 'card', 'blocked']",2022-01-17T11:28:47+00:00,0,2,0,0,,card
817,817,1482821347327758338,"['silver', 'black', 'engagement', 'ring', 'lost', 'around', 'covent', 'garden', 'last', 'saturday', '151', 'round', 'diamond', 'black', 'silver', 'diamond', 'side', 'whoever', 'picked', 'please', 'please', 'return', 'hold', 'incredible', 'sentiment', 'memory', 'attached', 'reward', 'given', 'return']",2022-01-16T21:05:33+00:00,0,0,0,0,,black
818,818,1482772290068701187,"['hello', 'everyone', 'running', 'high', 'street', 'kensington', 'station', 'realise', 'dark', 'green', 'scarf', 'fallen', 'apparently', 'realised', 'lost', 'retraced', 'step', 'young', 'man', 'ginger', 'hair', 'found', 'trying', 'return', 'didnt', 'hear', 'would', 'really', 'appreciate', 'person', 'around', 'area', 'seen', 'scarf', 'could', 'notify', 'attached', 'photo', 'scarf', 'thank']",2022-01-16T17:50:37+00:00,0,0,0,0,,station
819,819,1482712766679076864,"['lost', 'small', 'black', 'burberry', 'bag', 'yellow', 'lining']",2022-01-16T13:54:05+00:00,0,0,0,0,,black
820,820,1482512898291388419,"['lost', 'grey', 'moncler', 'beanie', 'hat', 'today', 'richmond', 'park', 'absolutely', 'gutted', 'would', 'grateful', 'anyone', 'picked', 'could', 'return']",2022-01-16T00:39:53+00:00,0,0,0,0,,park
821,821,1482465199236034569,"['january', 'certainly', 'lost', 'falcon', 'clapham', 'north', 'pub', 'blue', 'enamel', 'ring', 'financial', 'value', 'come', 'mum', 'deceased', 'recently', 'thank', 'help']",2022-01-15T21:30:21+00:00,0,0,0,0,,ring
822,822,1482374076203216900,"['lost', 'wallet', 'walthamstow', 'market', 'around', '2', 'pm', 'oclock', 'today', '15012022', 'wallet', 'there', 'document', 'id', 'card', '30', 'photo', 'family', 'member', 'please', 'find', 'hank']",2022-01-15T15:28:15+00:00,0,3,1,0,,card
823,823,1482010448698425346,"['left', 'black', 'white', 'superdry', 'train', 'leaving', 'london', 'bridge', 'going', 'toward', 'caterham', 'tottenham', 'corner', 'id', 'wallet']",2022-01-14T15:23:20+00:00,0,0,0,0,,black
824,824,1481662208648138757,"['single', 'earring', 'silver', 'dropshape', 'simple', 'earring', 'wire', 'blue', 'stone', 'black', 'enameled', 'line', 'around', '330pm', 'approx', 'possibly', 'made', 'south', 'east', 'asia', 'maker', 'mark']",2022-01-13T16:19:33+00:00,0,0,1,0,,black
825,825,1481609542618296320,"['ive', 'lost', 'phone', 'sd', 'card', 'valuable', 'moment', 'family', 'dont', 'care', 'phone', 'sd', 'card', 'inside', 'im', 'quite', 'desperate', 'family', 'member', 'died', 'already', 'record']",2022-01-13T12:50:16+00:00,0,0,0,0,,card
826,826,1481342101833097222,"['lost', 'key', 'walking', 'dog', 'one', 'black', 'car', 'key', 'little', 'broken', 'home', 'key', 'front', 'door', 'fob']",2022-01-12T19:07:33+00:00,0,1,0,0,,black
827,827,1480708269563944963,"['bunch', 'key', 'range', 'rover', 'land', 'rover', 'lanyard', 'last', 'seen', 'inside', 'black', 'backpack', 'also', 'lost', 'thornton', 'heath', 'station', 'clapham', 'junction', 'within', 'southern', 'rail', 'network', 'night', 'rail', 'replacement', 'service', 'balham', 'station', 'clapham', 'junction', 'los', 'reported', 'southern', 'rail', 'please', 'hand', 'southern', 'station', 'lost', 'property', 'item', 'found']",2022-01-11T01:08:56+00:00,0,0,0,0,,black
828,828,1480705727303925763,"['black', 'backpack', 'lost', 'southern', 'rail', 'network', 'evening', 'wednesday', '5th', 'january', 'contain', 'key', 'phone', 'cubot', 'p40', 'wallet', 'driving', 'license', 'passport', 'please', 'return', 'southern', 'rail', 'train', 'station', 'lost', 'property', 'already', 'logged', 'rail', 'network', 'please', 'help', 'recover', 'property']",2022-01-11T00:58:50+00:00,0,0,1,0,,black
829,829,1480703007390060544,"['cubot', 'phone', 'model', 'p40', 'tan', 'coloured', 'bookstyle', 'phone', 'holder', 'please', 'hand', 'southern', 'rail', 'station', 'report', 'already', 'logged', 'southern', 'rail', 'lost', 'property']",2022-01-11T00:48:01+00:00,0,0,1,0,,phone
830,830,1480651547541393416,"['lost', 'stainles', 'steel', 'leaf', 'earring', 'designed', 'friend']",2022-01-10T21:23:32+00:00,1,0,1,0,,earring
831,831,1480152851104116736,"['hi', 'son', 'left', 'black', 'bootbag', 'clapham', 'common', 'northside', 'football', 'pitch', 'yesterday', 'afternoon', 'roadside', 'football', 'goal', 'trainer', 'identify']",2022-01-09T12:21:54+00:00,0,4,4,0,,black
832,832,1479410423321538563,"['slim', 'gold', 'wedding', 'band', 'worn', 'pattern', 'lost', 'somewhere', 'btw', 'orpington', 'london', 'bridge', 'guy', 'hospital']",2022-01-07T11:11:45+00:00,0,0,0,0,,gold
833,833,1479226545650737160,"['play', 'basketball', 'bank', 'street', 'basketball', 'court', 'lefti', 'forgot', 'left', 'basketball', 'shoe', 'basketball', 'court']",2022-01-06T23:01:05+00:00,0,0,0,0,,bank
834,834,1479206612787249161,"['fiancé', 'lost', 'necklace', 'pendant', 'containing', 'father', 'ash', 'feel', 'like', 'lost', 'cause', 'would', 'mean', 'lot', 'someone', 'found']",2022-01-06T21:41:53+00:00,0,0,1,0,,necklace
835,835,1479001455331876866,"['brown', 'hawe', 'curti', 'wallet']",2022-01-06T08:06:40+00:00,0,0,2,0,,wallet
836,836,1478788767481749504,"['lost', 'key', 'set', 'canary', 'wharf', 'last', 'saturday', 'midnight', 'key', 'holder', 'real', 'madrid', 'logo']",2022-01-05T18:01:31+00:00,0,0,1,0,,key
837,837,1478713194961063938,"['lost', 'set', '3', 'key', 'friend', 'central', 'perk', 'keyring']",2022-01-05T13:01:13+00:00,0,0,0,0,,key
838,838,1478249870632837124,"['hi', 'lost', 'set', 'car', 'key', 'house', 'key', 'greenwich', '3rd', 'jan', 'would', 'around', 'market', 'river', 'cutty', 'sark', 'key', 'belonging', 'toyota', 'stamp', 'jemca', 'bromley', 'anyone', 'happened', 'pick', 'please', 'get', 'touch', 'thank']",2022-01-04T06:20:08+00:00,0,0,0,0,,key
839,839,1478051429462024194,"['lost', 'blue', 'wallet', 'cash', 'bank', 'card', 'brp', 'card', 'bank', 'statement', 'inside', 'probably', 'inaround', 'paddington', 'station', 'please', 'message', 'find', 'anything', 'especially', 'id']",2022-01-03T17:11:36+00:00,0,0,0,0,,card
840,840,1478050355380428801,"['happy', 'new', 'year', 'brother', 'took', 'london', 'bridge', 'yesterday', 'jan', '2', 'walked', 'step', 'toward', 'tiny', 'hut', 'along', 'bridge', 'pathway', 'toward', 'tower', 'bridge', 'wearing', 'medium', 'size', '14', 'karat', 'gold', 'earring', 'lost', 'one', 'along', 'route', 'pair', 'earring', 'since', '12', 'year', 'old', '43', 'mom', 'gave', 'lost', 'one', 'earring', 'sunday', 'earring', 'mean', 'wd', 'wear', 'feel', 'like', 'mom', 'appreciate', 'help']",2022-01-03T17:07:20+00:00,0,1,1,0,,gold
841,841,1478047695071760384,"['large', 'pearl', 'earring', 'silver', 'setting']",2022-01-03T16:56:45+00:00,0,0,0,0,,silver
842,842,1477992778982477824,"['prescription', 'blue', 'varifocal']",2022-01-03T13:18:32+00:00,0,0,1,0,,blue
843,843,1477971994243182594,"['lost', 'street', 'soho', 'coming', 'oxford', 'street', 'faux', 'fur', 'green', 'scarf', 'company', 'called', 'nooki', 'design', 'depending', 'state', 'may', 'appear', 'brown', 'green', 'original', 'colour', 'mos', 'like', 'green', 'truly', 'loved', 'scarf', 'gift', 'would', 'love', 'reunited']",2022-01-03T11:55:57+00:00,0,0,0,0,,street
844,844,1477745583997788169,"['found', '2', 'ring', 'floor', 'train', 'travelling', 'cambridge', 'north', 'king', 'cros', 'sure', 'train', 'hand', 'please', 'reply', 'description', 'picture', 'lost', 'ring', 'seating', 'position', 'train']",2022-01-02T20:56:17+00:00,0,0,0,0,,ring
845,845,1476948830629343239,"['hello', 'lost', 'wallet', 'document', 'name', 'cosmin', 'breje', 'would', 'appreciate', 'anyone', 'let', 'know', 'thank']",2021-12-31T16:10:16+00:00,0,0,0,0,,wallet
846,846,1476914828493168682,"['hello', 'lost', 'yesterday', 'night', 'wallet', 'inside', 'myid', 'card', 'marta', 'cossu', 'card', 'thank']",2021-12-31T13:55:09+00:00,0,0,0,0,,card
847,847,1476698503409766401,"['lost', 'set', 'key', 'rotherhithe', 'street', '30th', 'dec']",2021-12-30T23:35:33+00:00,0,2,0,0,,key
848,848,1476526145256538112,"['harry', 'potter', 'cotton', 'bag', '3', 'lion', 'king', 'drink', 'bottle', 'kid', 'face', 'mask', 'inside']",2021-12-30T12:10:40+00:00,0,0,0,0,,bag
849,849,1475995598876774402,"['gold', 'bangle', 'fell', 'wrist', 'indian', 'unusual', 'intricate', 'matching', 'one', 'exactly', 'green', 'red', 'detail', 'screw', 'pin']",2021-12-29T01:02:28+00:00,0,0,0,0,,gold
850,850,1475974104935280640,"['lost', 'shopping', 'bag', 'containing', 'new', 'pair', 'ted', 'baker', 'shoe', 'size', '42', 'color', 'greyish', 'brown', 'somewhere', 'bicester', 'village', 'station', 'inside', 'bicester', 'shopping', 'village']",2021-12-28T23:37:03+00:00,0,0,0,0,,bag
851,851,1475925489424416772,"['lost', 'glass', 'think', 'oxford', 'street', 'grey', 'case', 'possibly', 'covent', 'garden']",2021-12-28T20:23:52+00:00,0,1,0,0,,case
852,852,1475545037702377475,"['bunch', 'key', '2', 'fob', 'attached', 'multi', 'coloured', 'neck', 'strap', 'a004', 'written', '2', 'attached', 'key', 'holder']",2021-12-27T19:12:05+00:00,0,0,0,0,,key
853,853,1475532598109687809,"['lost', 'iphone', '12', 'pro', 'yesterday', 'night26december', 'around', 'soho', 'anyone', 'find', 'ir', 'please', 'let', 'know']",2021-12-27T18:22:40+00:00,0,0,0,0,,iphone
854,854,1474119044513030149,"['brown', 'wallet', 'lost', 'way', 'uxbridge', 'terminal', '3', 'morning']",2021-12-23T20:45:42+00:00,0,0,0,0,,wallet
855,855,1473767637234683905,"['lost', 'spotted', 'cheetah', 'doll']",2021-12-22T21:29:20+00:00,0,1,1,0,,
856,856,1473762215471763456,"['lost', 'spotted', 'cheetah', 'doll']",2021-12-22T21:07:48+00:00,0,0,0,0,,
857,857,1473629111704817675,"['silver', 'mondaine', 'watch', 'lost', 'somewhere', 'bromley', 'south', 'station', 'took', 'tfl', 'covent', 'garden', 'green', 'park', 'winter', 'wonderland', 'found', 'lost']",2021-12-22T12:18:53+00:00,0,0,0,0,,park
858,858,1473074473033244672,"['left', 'big', 'tk', 'maxx', 'bag', 'full', 'shopping', 'girlfriend', 'bday', 'present', 'footlocker', 'bag', 'train', 'got', 'wimbledon', 'station', 'would', 'really', 'grateful', 'could', 'returned', 'offer', 'reward', 'returning', 'good']",2021-12-20T23:34:57+00:00,0,0,0,0,,bag
859,859,1473051855542530058,"['lost', 'black', 'iphone', '11', 'pro', 'winter', 'wonderland', 'sunday', '19th', 'dec', 'bank', 'card', 'driving', 'license', 'etc', 'black', 'leather', 'caseso', 'annoying', 'renew', 'card', 'etc']",2021-12-20T22:05:04+00:00,0,2,0,0,,card
860,860,1473010786549313543,"['ive', 'lost', 'wallet', 'near', 'putney', 'bridge', 'blue', 'wallet', 'cash', 'brp', 'card', 'pl', 'let', 'know', 'find', 'lead']",2021-12-20T19:21:53+00:00,0,0,0,0,,card
861,861,1472931657191723013,"['found', 'wedding', 'band', 'inscription', 'two', 'name', 'year', 'please', 'get', 'contact', 'think']",2021-12-20T14:07:27+00:00,0,0,0,0,,name
862,862,1472556568587780101,"['fob', 'key', 'alfa', 'romeo', 'found', 'near', 'keston', 'village', 'today', 'key', 'ring', 'attached', 'company', 'name', 'info']",2021-12-19T13:16:59+00:00,0,0,0,0,,key
863,863,1471227288234733568,"['hi', 'lost', 'small', 'toe', 'ring', 'circle', 'pattern', 'around', 'liverpool', 'streetkingsland', 'road', 'london', 'hoxton', 'station', 'liverpool', 'street', 'station', 'wore', 'ring', 'past', 'second', 'knuckle', 'index', 'finger', 'doesnt', 'usually', 'move', 'adjustable', 'particularly', 'cold', 'night', 'must', 'slipped', 'ill', 'extremely', 'grateful', 'anyone', 'seem', 'find', 'favourite', 'among', 'many', 'thank']",2021-12-15T21:14:54+00:00,0,0,0,0,,small
864,864,1471218478380195840,"['hi', 'found', 'small', 'dainty', 'silver', 'cros', 'necklace', 'sort', 'rosary', 'style', 'cros', 'sort', 'drop', 'bead', 'move', 'along', 'chain', 'found', 'king', 'cros', 'station', 'getting', 'train', 'home', 'weekend', 'thinking', 'person', 'could', 'anywhere', 'uk', 'look', 'really', 'sentimental', 'closing', 'clasp', 'inscribed', 'word', 'italy', 'think', 'would', 'love', 'return', 'owner', 'really', 'hope', 'whoever', 'lost', 'read', 'reunited']",2021-12-15T20:39:53+00:00,0,0,0,0,,small
865,865,1470552754104021000,"['lost', 'necklace', 'great', 'sentimental', 'value', 'gift', 'mum', 'long', 'time', 'ago', 'careles', 'enough', 'put', 'pocket', 'please', 'see', 'golden', 'necklace', 'two', 'medallion', 'return']",2021-12-14T00:34:32+00:00,0,0,0,0,,sentimental
866,866,1470365333202604036,"['hi', 'lost', 'loui', 'vuitton', 'zippy', 'wallet', 'purse', 'saturday', 'night', 'also', 'id', 'would', 'really', 'grateful', 'anyone', 'information', 'purse', 'gift', 'sentimental', 'generou', 'reward', 'returned', 'thank']",2021-12-13T12:09:48+00:00,0,0,0,0,,wallet
867,867,1470301866957361155,"['cartier', 'wallet', 'please', 'please', 'return', 'initial', 'mp', 'inside', 'sentimental', 'cash', 'card', 'id', 'inside', 'cash', 'reward', 'return']",2021-12-13T07:57:36+00:00,0,1,0,0,,card
868,868,1470115596553662468,"['stubble', 'co', 'black', 'backpack', 'roll', 'top', 'hp', 'zbook', 'laptop', 'pink', 'metal', 'bottle', 'opus', 'branding', 'red', 'ball', 'inside', 'blackorange', 'notepad', 'pen', 'bose', 'earphone']",2021-12-12T19:37:26+00:00,0,0,0,0,,black
869,869,1469822504290115587,"['lost', 'apple', 'iphone', '11', 'pro', 'today', '1650', 'either', 'london', 'underground', 'king', 'cros', 'aldgate', 'station', 'whilst', 'walking', 'along', 'whitechapel', 'high', 'street', 'directly', 'front', 'aldgate', 'underground', 'station', 'clear', 'popsocket', 'case', 'popsocket', 'mirror', 'attached', 'back', 'case', 'victim', 'domestic', 'abuse', 'would', 'really', 'appreciate', 'found', 'someone', 'hand', 'tfl', 'lost', 'property', 'thank']",2021-12-12T00:12:47+00:00,1,0,0,0,,case
870,870,1469780191862005764,"['blue', 'backpack', 'strap', 'adida', 'running', 'shoe', 'inside', 'tartan', 'trousers', 'apprentice', 'oyster', 'card', 'signet', 'ring']",2021-12-11T21:24:39+00:00,0,0,0,0,,card
871,871,1469753479233257475,"['hi', 'lost', 'small', 'black', 'wallet', 'driving', 'licence', 'bank', 'card', 'oyster', 'card', 'registered', 'sebastien', 'charrier', 'name', 'please', 'contact', 'found']",2021-12-11T19:38:30+00:00,0,0,0,0,,card
872,872,1469411414175625224,"['lost', 'small', 'gold', 'cardholderpurse', 'containing', 'bank', 'card', 'provisional', 'driver', 'licence', 'registered', 'rosie', 'burgoyne', 'along', 'note', 'loyalty', 'card', 'shepherd', 'bush', 'either', '207', '607', 'bu', 'shepherd', 'bush', 'overground', 'adelaide', 'grove', 'bu', 'stop', 'along', 'uxbridge', 'grove', 'walking', 'toward', 'oakland', 'grove', 'please', 'hand', 'contact', 'found', 'thank']",2021-12-10T20:59:16+00:00,0,1,0,0,,card
